Minlie,4
min001,3
min002,3
min01,5
min02,5
jia,9
diguihang,3
diguilie,3
21474836,2
calc_min,3
calc_delete,2
evaluation,6
guilin,4
xiaoling,7
suo,9
make_zero,3
Now,15
MINR,5
MIR,5
MINC,5
Mic,5
rowm,11
colm,4
numcas,4
g0,3
minus_row_col,2
min_row,5
delete_row_col,2
XJ,2
sm1,2
array1,50
sm2,2
array2,51
rezero,3
XiaoJian,4
rows,3
columns,3
deletes,3
getmap,2
once,4
hmin,9
ymin,5
decline,2
cutr0,3
cutc0,3
down1,2
down2,2
RowSub,3
ColSub,3
subduction,5
xiaojie,3
leg,5
lins,16
FindMin_i,2
FindMin_j,2
Min_i,3
Min_j,3
Work,2
xiaochu,3
arrayin,3
down_cast,4
matrix_out,2
sub_to_zero,2
delimination,2
calcMatrix,2
nMatrix,6
ccout,6
slice,3
sim,4
tmp_min,14
600000,2
modify,4
delete1,3
delete2,6
movea,3
Sort,24
math,826
FindMin,2
FindMin1,2
mymin,5
rowMin,5
colMin,5
step1,2
step2,2
changeSum,4
hangxiao,3
liexiao,3
98000,1
98098,1
matrixx,13
Del,2
xiaohang,2
xiaolie,2
checkline,2
infinity,2
checkcol,2
ctn,3
mincolumn,2
rand,4
sx1,6
sx2,6
sy1,6
sy2,6
matrixA,3
matrixB,3
matrixC,5
Wrong,3
parameter,2
nk,3
b_row,6
b_col,6
c_row,7
c_col,5
a_row,6
a_col,6
enought,1
memory\n,1
height,474
ilong1,7
ilong2,3
iwide1,4
iwide2,8
mat2,3
mat3,6
matrix1,13
matrix2,13
matrix3,14
Xa,10
Xb,8
g_arrayA,3
g_arrayB,3
shuzu1,31
shuzu2,31
shuzu3,8
\n%d%d,4
yo,4
xt,8
yt,16
kc,13
squarea,3
squareb,3
?????\n,1
v3,6
matrix_A,3
matrix_B,3
row_A,4
col_A,4
row_B,3
col_B,5
arow,4
acol,6
brow,3
bcol,7
circ,6
jua,3
jub,3
juc,5
col2,58
stubid,3
NN,3
113,10
column1,13
column2,4
ju1,3
ju2,3
mat_1,3
mat_2,3
month_str1,2
month_str2,2
DJT,9
Illegal,12
Jan,2
Mar,2
Apr,2
May,2
Jun,2
Jul,2
Aug,2
Sep,2
Oct,2
Nov,2
%d\n%d\n%d\n%d\n%d\n,1
dmonth,2
m21,10
m7,18
m8,16
m9,14
m10,12
m11,13
m12,7
MON,5
data1,45
data2,40
wrong\n,2
whichday,2
sum_day,11
day_tab,4
month_l,1
dayofmonth1,2
dayofmonth2,2
dday,9
GetMonthDays,3
CheckLeap,4
jugde,4
%d\t%d\t%d,1
%hd\n,1
%d\n%d\n%d\n%d\n%d\n%,1
February,13
rennian,2
daysa,2
daysb,2
mounth,5
monthd,2
monday,2
319,1
DaysOfMonth,2
judgeleap,1
isrn,2
monthq,3
aver,608
5lf\n,704
0000000000,1
0000000000000,1
5f\n,490
average,459
av,140
avg,77
Read,10
Calculate,2
5f,792
ava2,3
ptox,5
fangcha,34
szj,9
AVER,6
jfc,7
bzc,4
average1,4
average2,3
a_1,8
average_1,3
mean,27
display,25
ele,8
aver2,8
averge,13
upper,13
myaverage,3
quaresum,3
junfangcha,3
avr,53
so,21
cj,39
5lf,686
pfh,20
xbar,4
aver1,5
junzhi,13
eq,17
precision,4
sqplus,5
showpoint,1
eve,10
sumf,12
00000000000,1
avn,2
yige,2
pfhe,4
shuJu,5
evg,8
add_sqr,8
fangjungen,3
counttest,3
root,25
fch,8
avex,6
sum_s,7
Variance,3
fanghe,3
pinjun,4
sqa,5
psum,13
pave,5
sumx,13
qsum,4
biaocha,4
sum_x,3
sum_X,3
averages,3
case_num,4
sumx2,4
MAXNUM,21
squs,4
qujian,80
51000,11
qus,18
tmpx,6
tmpy,6
49998,1
11111,7
szy,19
shuzhou,11
region,2
QJ,26
amin,32
bmax,42
50005,4
sections,13
minleft,6
maxright,10
tmpfirst,3
tmpsecond,3
have_a_gap,3
Space,2
spaces,14
cui,12
AI,10
BI,11
10009,2
5001,12
qujians,25
extent,3
trigger,1
piece,4
require,8
szzz,3
minL,6
maxR,6
getMin,8
ais,20
getMax,8
hasEqual,12
aischeck,20
qjs,21
Interval,12
interval,18
MAXLEN,16
__a,2
__b,2
block,7
qd,16
10003,2
gh,9
zqj,7
releft,3
reright,7
ornot,9
??????????,1
dsz,4
_ins,2
GESHU,2
reference,5
pdz,5
tbp,3
aright,13
quj,20
ke,4
swap1,3
swap2,3
legal,7
itv,12
pau1,3
pau2,3
pau,1
max_b,8
hb1,2
hb2,7
0001,19
Shuzu,18
zdd,6
ydd,6
maxmax,12
minmin,6
maxmin,9
minmax,9
ddz,11
ddy,11
zen,4
szxa,16
szxb,17
axis,3
prev,66
gender,164
%c%d%lf%s,4
headr,6
adress,25
formal,26
adr,48
grade,194
destroy,12
neww,13
%s%s%d%f%s,18
pHeader,64
pEnd,5
appendnewnode,2
%s%s%s%d%f%s,6
nprint,2
add_node,2
locate,22
next1,9
next2,4
Appendnewnode,2
Stu,53
%c%d%f%s,12
stuID,28
DT,1
addr,100
message,19
build,8
stunum,8
stuname,3
990,1
ANewNode,2
enff,1
%d%f,6
%c%d%s%s,20
sco,78
abv,4
1lf,3
%s%s%s%s%s,15
newhead,89
pnew,108
nnew,4
phead,19
pend,5
imfor,10
early,5
pheader,37
grad1,3
grad2,3
%s%s%s%s%s%s,5
SCAN,3
new1,13
Info,22
Inform,18
hea,5
ALL,4
pNext,47
pPrev,6
pRoot,3
pNow,14
previous,32
Null,20
append,9
LN,2
gra,17
%s%s%d%s%s,10
stud,107
students,89
ann,2
curent,25
turnback,14
Newhead,9
%d%f%s,3
bwprint,2
ptail,2
YyxStack,14
CreateNewStack,2
newSt,5
newNode,31
delNode,9
ClearStack,1
mainSt,5
adv,7
joyan,10
This,7
%s%s%s%d%s%s,7
gene,6
newstu,4
bef,4
backprint,2
cre,3
content,19
p6,25
fomer,6
%d%g%s,1
rehead,8
xingbie,45
dizhi,34
TYPE,1
what,5
rcreate,2
stuinfo,5
pnext,47
constant,2
beginning,10
ending,4
fv,3
studen,7
ahead,32
%s%,1
c%c%d%f%s,1
infos,8
%s%s%s%s,1
gentle,1
nest,3
xuehao,106
defen,13
lengthofnumber,4
lengthofname,4
lengthofadd,4
lengthofscore,4
numberofstudent,3
ptr,14
converse,4
Create,9
\nCann,1
try,1
moment,1
Print,10
crea,7
mxh,2
print_f,2
%c%d%f,1
%d%s%s,2
heade,3
wtf2,1
infor,22
adds,3
gd,3
anew,4
stu_imformation,8
new_head,3
outhead,6
_no,4
imf,5
Insert,5
Head,17
Tmp,13
dorm,43
toil,6
sexual,3
end\0,3
linknode,30
snode,4
END,5
des,2
STUDENT,17
%s%s%d%s%s\n,1
nhead,5
anti_print,2
%s%s%s%s%s\n,1
stup,3
pLate,4
nowp,14
juge,3
thisNode,17
chengji,56
INF,12
NUL,3
create_and_reverse,3
myPrint,3
stu_id,3
enda,3
isequal,4
ster,5
msg,7
%c%s%s%s,1
stdnt,9
gndr,3
adrs,3
%c%d%lf,1
swst,5
526,1
fr,10
indexa,8
indexb,20
lk,11
fanzhuan,4
inputlen,3
sumblank,4
len_total,3
dict,3
numword,4
aph,6
Strlen,7
lans1,6
lans2,5
num_of_space,12
scentence,7
numOfVo,9
voca,8
lenofc,9
holo,1
exch,1
newscentence,5
remi,3
remj,6
wordCount,3
recorder,10
EnStack,2
Letter,2
PushAndPop,3
we,16
mystr,7
gt,3
obj,5
trn,3
dcgs,3
wordl,6
wordn,9
strNnum,6
strMnum,7
minstr,1
morning,5
dream,5
pla,4
yw,84
charReverse,4
alast,6
weizhi1,6
weizhi2,6
ipt,9
stofwd,3
nbofwd,8
inversed,3
ipa,13
daopai,2
sunshine,1
You,1
score1,329
score2,257
leader,140
west,398
money,1597
%s%d%d%s%s%d,30
850,529
%s\n%d\n,51
qm,161
ganbu,256
xibu,259
lun,98
%s\n%,4
0f\n%,2
moni,6
qimo,363
pingyi,77
lunwen,176
%s\n%d\n%d,114
xuesheng,19
banji,165
pro1,6
pro2,4
papers,6
%s\n%d\n%d\n,158
reward,93
comment,17
cls,27
aso,3
wst,9
pap,39
mny,16
pscore,8
exscore,6
clscore,8
award,77
thesis,13
banping,4
jxj,58
totle,32
xue,33
gong,4
%s\n%ld\n%ld,3
reg,2
peoplenumber,3
yuanshi,21
wusi,23
western,12
contribution,3
GPA,6
scholar,142
tgra,10
cgra,4
statue,3
media,9
monitor,21
clas,28
%s\n%d\n%ld\n,10
jiangjin,71
jiang,133
%s\n%d\n%,1
mmax,16
renming,3
cg,8
office,7
Endmark,6
Classmark,4
Essay,3
BP,4
Zone,3
Leader,3
ship,4
scor1,6
scor2,4
banyi,12
maxmoney,19
summoney,6
final_g,6
class_g,4
nPapers,3
scholarship,113
max_s,5
isCadre,3
isWest,6
lead,31
zongping,4
chj,6
qim,6
piny,4
lunw,3
ganb,3
xib,15
classgrade,8
TOTAL,17
chara,4
cadre,19
master,3
scq,6
scb,4
%s%d%d%c%c%c%c%d,7
many,6
max_i,14
iscadre,3
iswest,6
SCL,7
ldr,3
sumz,9
summax,7
%s%d%d%c%c%c%c%c%d,2
gpa,29
cgpa,4
official,12
%c%d\n,1
314050,1
atl,3
mark_class,4
c_to_d,5
help2,12
maji,4
evaluate,8
prize,121
sco1,27
sco2,19
maxs,8
scob,4
du1,3
du2,3
%s\n%d\n%lu,1
ho,3
%s\n%d\n%ld,10
grade1,33
grade2,23
maxjj,3
highestname,4
ess,3
qians,6
jiangj,3
bangan,3
avescore,6
classscore,9
artical,1
marks,8
banwei,3
AP,6
EP,4
lf\n%,1
lf\n,3
classpoint,4
f4,69
f5,28
%d%c%c%c%c,1
es,111
scho,43
scorea,7
scoreb,5
eas,3
%s%c%d%c%d,1
%c%c%c%c%c%d%c,1
ansm,4
pingshi,4
jiangxuejin,38
%s%d%d%,1
sugg,4
job,13
home,3
xisheng,3
sut,4
ga,3
zongjiangjin,5
id1,37
id2,29
%s\n%ld\n%ld\n,3
zhiwu,5
qmg,6
schsum,11
avscore,6
jiangjinzongshu,7
FinalScore,7
ClassScore,5
qimocj,13
banjicj,4
wester,3
jerk,3
nerd,17
blame,9
sin,3
marks1,7
marks2,5
assess,13
tota,4
youxiu,7
bgb,9
%s%s%d,1
goodstudent,4
qime,6
qc,16
profile,2
approval,3
manager,3
prizetoget,2
Principal,1
Wusi,1
Highmark,1
Western,1
Devotion,1
eva,7
pres,3
inform,2
mingzi,3
fame,10
Price,6
gradeA,6
gradeB,4
\n%d\n%d,2
qizhong,4
esy,3
rmb,25
cscore,7
aswap,3
%d%d%c%c%c%c%d,1
Scholarship,1
classmate,4
westerner,7
isstu,3
temp_money,4
temp_name,3
all_money,3
qi_mo,6
ping_yi,4
gan_bu,3
xi_bu,3
lun_wen,3
scor,7
grad,5
yn1,5
yn2,5
marka,6
markb,11
zo,4
sumall,3
wsj,5
yxj,3
xbj,5
gxj,3
ysj,4
stus,30
final_score,6
discussed_score,4
totalmoney,4
print1,7
crit,4
bestboy,3
sc1,12
sc2,8
wes,3
endmark,6
jiangxuejing,14
sunxu,12
jishuqi,27
ssum,10
classeva,4
bonus,78
wx,10
pstu,15
grcla,4
won,3
msch,4
ssch,4
yuanshijiangxue,4
wusijiangxue,4
chengjiyouxiu,4
xibujiangxue,4
banjigongxian,4
whom,8
argue,4
namemax,6
fee,13
%s\n%ld\n%d,1
f_gra,6
c_gra,4
scorefinal,7
scoreclass,5
grade_1,17
grade_2,11
winner,3
AWARD,3
price,21
officer,3
province,6
ascore,17
bscore,11
papernum,5
part2,2
gugan,6
JJ,19
xuegan,3
finalmarks,6
classmarks,4
bigname,3
off,8
schtot,6
ptcpt,35
agrades,6
bgrades,4
punish,8
sco3,3
sco4,3
sco5,3
\n%s\n%d\n%d,1
theo,3
namem,1
finalscore,13
averscore,5
excellent,3
file,18
scoreq,6
scorec,50
ati,3
clascore,4
westen,3
essaynum,3
nstu,8
schol,11
m22,3
n11,3
fel,6
qi_g,6
bang_g,4
comp_money,3
banpin,19
%s\n%g\n%g,1
RMB,16
0lf\n%,1
wen,12
mate,11
%d\n%,2
pjcj,6
pycj,4
fgrade,6
cgrade,4
mast,4
class1,4
maxscholar,4
scolarship,14
scores1,6
scores2,4
access,4
In,7
g3,6
fgra,6
rew,8
trew,4
avs,6
pys,4
maxstu,4
offi,3
chan,22
gongxian,5
banpingcj,5
ynganbu,4
ynxibu,4
NAME,3
arg,4
c_gpa,4
qimochengji,6
banjipingyi,4
lunwenshu,6
xshe,4
%s\n%d,29
the,4
everyone,12
gra1,6
gra2,4
%d%d%s%s%d,2
qimchengji,6
pingychengji,4
stum,33
mas,6
class_marks,5
com_num,4
sumreward,4
maxstudent,3
eval,9
clasAsi,3
totalMoney,4
fuckme,1
totalsum,4
orient,3
gjud,3
wjud,3
tsum,4
moneyzong,3
name0,2
finalg,6
classg,5
chengyou,1
bangong,1
c11,3
c12,3
sit1,3
sit2,3
jiangli,1
study,6
guan,4
awardmax,5
awardsum,5
Academy,6
Class,4
Stujob,3
scolar,15
cjj,2
bjj,2
qipin,6
xixue,3
yunsuan,2
smark,6
cmark,4
reval,7
assessment,4
qmpj,6
bjpy,4
servant,4
pub,4
gr1,6
gr2,4
is1,6
is2,6
pinyi,4
xing,4
cpu,2
term_end,8
class_talk,6
stu_staff,5
stu_west,5
thesis_num,5
stu_max,4
stu_money,5
stu_name,3
nm0,3
examine,4
classes,4
duty,3
cad,3
prov,3
count_date,2
compare_date,2
\n%d\n%d\n,1
isGanbu,3
lecture,3
moneyall,4
class,4
issue,3
examgrade,5
appgrade,4
hometown,4
fund,13
pat1,26
a60,11
over60,6
below60,1
id_,8
num_,3
p7,10
laoren,16
oid,10
oage,15
sID,12
nAge,6
patients,54
overpatients,9
agem,2
charu,13
pao,21
pay,7
senex,2
wae,3
MAN,6
nSize,3
maxgap,1
pat2,14
patt,3
myturn,2
oldid,16
newid,3
oldage,8
newage,2
e_oldage,3
e_oldid,3
six,9
sick,71
waitlist,9
agedata,9
IDb,7
IDc,3
tmpn,3
patient2,28
%s%d\n,3
BING,2
oldpat,4
youngpat,3
e_id,15
Inf,4
AppendNewNode,3
temp_2,3
temp_1,1
onext,4
Patient,59
orders,12
IDs,11
ages,14
elder,35
sixty,40
ill,95
arrang,2
hospital,16
tempage,11
tempID,3
idnum,13
ido,24
idy,10
client,3
senior,18
junior,6
numj,12
pati,1
lnr,25
155,4
ck,1
needdel,3
ID2,14
ID3,6
pa1,13
pa2,7
oldj,7
staff,10
amount_lao,7
amount_yiban,5
common,50
below,3
sort2,12
tage,3
tID,9
slotnum,3
bin,46
yog,6
oag,8
yag,2
e_age,6
p11,28
p12,2
p21,14
p22,10
patold,1
patyoung,1
nametemp,3
agetemp,3
totc,3
TEMP,5
ppatient,7
ID_1,7
patage,11
oldno,8
shunxu,9
maxage,5
thispoint,5
nextpoint,10
tempnum3,3
tempnum4,3
tempage3,3
tempage4,3
jr,5
srage,8
jrage,2
srnum,7
jrnum,3
tep,12
tempo,6
sgh,7
sgh60,9
guahao,13
gh60,14
bingren1,5
temp_0,10
zf2,13
ID_DIGITS,2
tempid,3
peo1,10
peo2,13
peo3,3
head0,12
end0,3
print2,6
oldp,4
sortold,3
rebuild,2
headx,4
idolder,8
yearolder,8
sixup,8
sixdown,3
head3,5
idold,7
ageold,8
oldren,14
youngp,1
idyoung,3
ageyoung,2
youngren,4
oldindex,7
youngindex,5
idinter,3
def1,4
expo,4
idlenth,7
advnum,2
arradv,1
arrdis,1
alrscan,5
numord,2
RAT,11
color,23
_p1,2
_p2,2
e_num,3
dengji,18
140,1
MLCP,3
MLCI,1
hn,7
tid,6
patience,1
hhead,7
ao,8
olds,14
youngs,4
byx,3
numan,2
haoan,7
agean,3
nextan,2
headan,4
mouse,26
oi,5
id_old,7
id_young,3
nl_old,8
ids,3
%s%c%d%c,1
infs,8
mice,16
kok,5
hoih,17
patient1,1
Id,10
qhead,14
grp1,9
grp2,16
grp3,6
pe,33
oversix,7
undersix,5
osix,8
usix,2
noosix,7
nousix,3
lenold,4
lenyoung,2
oldn,5
youngn,3
youngid,3
oldpeople,3
old60,9
eb,3
ea,3
Si,3
num60,4
winnum,1
id0,5
huiche,4
p1,3
Pa,1
age_r,13
time_range,3
temid,3
kbr,9
IDup60,3
IDunder60,3
YearOld,7
YearOldup60,2
idup60,2
nlo,8
bubble_sort,24
temp_,3
Age_,3
age_,2
Id_,5
headtwo,8
p60_up,11
p60_low,5
arranged,4
orderd,10
numold,4
numyoung,5
youxian,9
zhengchang,3
patient_t,2
is_over_sixty_exist,5
51412\n,1
02510406\n,1
ILL,2
Age,8
mao,3
jh,52
xr,25
Ill,5
illMan,7
illOld,3
illOld1,7
peop,1
ppat,9
huanzhe,1
zhangzhe,2
cNum1,4
cNum2,4
nNum1,3
nNum2,3
nResult,8
405,4
1%s\n,2
chengfa,6
strrev,3
maxLength,17
num1Length,5
num2Length,5
node_create,8
node_plus,4
pheader1,11
pheader2,11
pheader3,17
header1,4
header2,4
header3,4
add_bigint,10
533,3
uplen,10
downlen,10
290,8
a_2,4
a22,4
aint,10
bint,5
addin,4
print_int,2
tmpsum,4
n20,5
int1,16
int2,11
carrybit,5
1%c,2
p8,16
259,14
strReverse,3
addBig,3
lLen,5
sLen,6
printBig,2
aLen,14
bLen,14
cLen,3
AddBigInt,2
birev,3
bisum,2
biprt,2
clean,3
entire,4
l11,3
l21,3
highestpos,12
pup,36
pdown,38
Lx,8
Ly,10
Lz,1
Lmax,14
Lmin,4
1260010,2
long1,5
long2,5
maxlength,10
larger,2
IN_1,4
IN_2,4
input_1,3
input_2,3
length_1,7
length_2,7
num11,10
num22,3
longerlength,4
Init,2
Long_Add,2
char_revto_int,3
add_int,2
output_int,2
lenm,12
xiaoshuchangdu,14
zhengshuchangdu,14
wuaoshu,3
xieru,3
fzheng,30
jiandancheng,8
lenA,60
lenB,37
addAB,2
len_max,7
len_min,4
resultweishu,3
PNode,34
llink,8
rlink,25
Linklist,14
createNullList_link,2
llist,25
Jw,9
destroy1List_link,3
destroy2List_link,2
highesta,5
highestb,5
overflow,3
maxLen,20
SeqList,3
pSeqList,14
createNullList_Seq,4
palist,23
isNullList_Seq,3
initialList_Seq,2
pblist,10
insertEnd_Seq,3
Overflow,1
printList_Seq,2
element1,5
element2,5
MAX_DIGITS,3
Lenth1,2
Lenth2,2
Highestpos,3
phead1,20
phead2,20
phead3,20
ptemp1,8
ptemp2,8
ptemp3,18
ptemp4,16
ptemp5,24
ptemp7,38
release1,6
release2,6
release3,6
jianli,6
pl1,20
pl2,20
insertAt,22
getAt,38
pHeader1,40
pHeader2,34
jiewei,15
pHeader3,26
ntemp,12
209,4
Add,6
MAX_LENTH,9
cutzeros,2
unzero,3
nHighestPos,10
Greater,2
addition,2
zeroPrefix,7
longer,11
shorter,10
258,2
plus1,19
plus2,18
cha1,14
cha2,14
cha3,6
highest,9
iA,3
iB,3
iC,9
Lc,11
firstout,6
106,26
388,1
289,2
dele0,3
BigNumAdd,2
printBigNum,2
min_l,5
max_l,13
ua,13
ub,11
9998,1
delZero,3
addWorker,4
351,1
addit,2
inputA,4
inputB,4
261,1
afirst,5
bfirst,5
b_,10
wp,6
296,1
temp_char,10
first_pos,3
sdw1,3
len_2,13
n_p,7
n_q,6
xys,2
ysc,2
diandao,5
numA,12
numB,9
lina,10
linb,10
inl,4
ink,4
startpos,5
strf,13
anum1,5
anum2,5
%s%c%s,2
CreateNullList,3
InsertNode,3
string3,4
string4,4
string5,6
string6,7
nxt,13
Store,18
node_delete,4
huanwei,3
strplus,3
strin1,4
strin2,4
strlen1,4
strlen2,4
strlen3,3
nMaxLen,2
sign3,3
lable,15
sline1,4
sline2,4
ADD,23
nMAXLEN,2
bigprint,2
0%d,13
00%d,9
000%d,6
0000%d,2
00000%d,1
000000%d,1
0000000%d,1
265,1
save1,8
save2,3
input_string1,4
input_string2,4
plusa,3
plusb,3
maxpoint,3
cclen,3
frag,6
147,1
plist,11
p1list,5
plusdzs,2
pclist,13
printout,4
yu0,3
sl1,11
sl2,8
nresult,6
Addlist,4
ablist,9
creatalist,2
alist,18
delete,2
creatblist,2
blist,11
achar,4
bchar,4
166150419825696669269353719864802549286389829437807167691021301755656104628106616263135897216209841352015716425212540749792574327578585169636688779,1
111111111111111110,1
34532435,1
flagStart,4
FALSE,6
TRUE,11
countx,7
county,7
gaoxiao,3
tree,56
MLC,6
ptree,19
woofoo,1
wy,6
meet,11
depthx,3
log2,9
depthy,3
127,26
1023,1
indicator,10
kuai,5
route,38
Mi,5
cnt_row,4
father,3
path,5
a_line,5
b_line,5
binTree,4
times2,3
level,13
findSameNode,4
pand,3
FuncofA,3
FuncofB,2
unequal,2
End,2
finder,2
xArray,4
yArray,3
A2,8
refine,3
erchashu,9
x_,8
y_,7
count_x,3
count_y,3
luo,4
flag,2
xline,14
yline,11
lujing,3
l2x,8
l2y,8
break1,3
addressx,4
addressy,3
ercha,7
log1,3
commoninteger,5
a_n,13
b_n,13
routex,5
routey,4
por,3
jiaodian,4
roadmeet,3
answerx,6
answery,5
n1_,5
n2_,4
toup,3
Er,6
seqm,3
seqa,4
seqb,3
roadx,5
roady,4
xpath,16
ypath,14
floorx,4
floory,3
findrouteA,5
end2,62
TX,10
TY,9
cha_pri,6
powerm,6
powern,5
road_1,6
road_2,5
searchjoint,4
kuso,3
findknot,5
tempmax,6
x_iter,4
rx,15
yp,6
xstp,5
ystp,4
jb,14
ceng1,5
ceng2,4
logofa,3
layer,7
cola,15
rowa,17
colb,8
rowb,10
gcd,5
ec,4
soo,3
xunzhao,8
lengthx,3
lengthy,3
x_row,16
y_row,9
xroute,10
yroute,9
Hanshu,5
shangyigejiedian,5
binary,5
signal,3
jishuqi1,4
jishuqi2,4
488,2
jx,10
jy,6
ki,3
iaX,9
iaY,8
ilenx,5
ileny,5
shur,3
a_pointer,6
perror,1
abod,4
cun,7
rev_num,4
Row,35
med,3
chance,12
shun,6
org,31
NX,3
It,1
oppo,3
printa,3
updown,3
Exchange,6
oup,4
yeah,4
dia,16
iRow,18
iCol,6
iMax,9
iMin,3
Diagonal,2
Scan,4
bianli,23
shibie,1
1499,2
198,2
iterx,6
itery,6
rowc,5
colc,4
matrix_end,4
iter_,7
zddjx,1
duijiao,4
temp_i,15
startcolumn,4
startrow,21
mhang,3
mlie,3
raw,14
main_e4_6_for,1
e46max,1
e46min,1
rol,6
nowline,5
nowrow,5
move1,2
move2,2
Mat,3
rownow,6
linenow,6
xie,3
Col,31
cst,4
big_move,2
begl,5
begr,3
printer,9
cxx,1
csx,11
rxx,11
rsx,1
startcol,16
rowbegin,3
xx_row,92
sx_row,99
xx_col,95
sx_col,98
temp_r,11
temp_c,11
heng,24
duijiaoxian,3
maxrow,9
maxcol,4
minCol,4
isRow,4
isCol,4
hsx,21
hxx,23
lsx,21
lxx,23
rowsx,18
rowxx,20
colsx,18
colxx,18
row_xx,10
row_sx,9
col_xx,10
col_sx,9
locj,10
upwall,4
downwall,5
rightwall,5
leftwall,4
sxh,19
xxh,18
zxl,19
firh,5
lash,6
firl,5
lasl,6
row0,22
col0,21
curstep,9
rt1,3
rt2,3
rt3,3
rt4,3
Array,14
startRow,6
startCol,6
endRow,7
endCol,7
%d\n%d\n%d\n%d\n,1
beginx,9
beginy,10
sxrow,39
xxrow,45
sxcol,39
xxcol,43
rowxia,9
rowup,17
colxia,9
colup,10
direct,14
hxprint,3
rowstart,11
colstart,11
spread,52
coln,7
inow,9
jnow,9
lz,8
p2,2
lie1,5
lie2,5
_Bool,1
allg,6
s_row,13
x_col,6
s_col,13
colmax,21
xx_a,11
xx_b,11
sx_a,9
sx_b,9
srow,7
scol,7
erow,7
ecol,7
quan,20
rowdown,7
colleft,7
colright,7
lu_x,9
lu_y,7
rd_x,8
rd_y,8
leftc,7
upr,6
downr,6
sub_rowS,6
sub_rowE,6
sub_colS,6
sub_colE,6
sumtimes,11
spinout,2
topBorder,3
bottomBorder,3
leftBorder,3
rightBorder,3
row_min,11
col_max,11
sumrow,4
sumcol,4
288,3
shuchu1,4
shuchu2,4
shuchu3,2
shuchu4,2
zt,28
dirx,14
diry,14
huixing,3
upm,7
downm,7
qs_h,14
qs_l,13
zz_h,12
zz_l,12
kkk,4
kkkk,4
e_row,7
e_col,7
cube,9
hangshu,9
lieshu,8
direction,14
aleft,5
bup,5
bdown,6
hzz,12
lzz,12
r0,4
9876,17
det,32
colLow,7
rowLow,7
colHigh,7
rowHigh,7
span,9
xlength,6
ylength,6
sxy,4
cxy,5
mrow,17
mcol,17
cntr,11
cntc,11
wid,8
buttom,3
unvis,4
pc1,4
pc2,6
pw,42
sho,11
lenw,30
zichang,4
muchang,3
mother,4
\0\0\0\0\0\0\0\0\0\0,1
schangdu,4
wchangdu,3
wzy,7
script,4
beiti,4
isright,2
ps2,7
numquan,3
numqian,6
Position,5
StrS,5
StrW,4
bomarc_loop,1
memcmp,1
lenyi,6
lener,3
len_w,3
lenS,14
court,7
wlen,9
seg,5
segment,3
posa,4
posb,3
targets,4
targetslen,2
lene,2
word_z,5
word_bz,5
mystrcmp,2
lenW,3
dis_len,3
word_0,5
let1,7
let2,6
get_next,2
kmp_index,2
cap,7
strpos,3
len_t,8
lsw,3
oow,3
pat_len,4
wn,6
wLen,3
dingwei,2
kw,3
words1,15
words2,5
rslt,8
athena,10
zeus,8
jp,3
tgt,12
fangzhi,4
nowchar,7
yasuoc,6
yasuoi,4
Ch,16
ChO,5
iChO,5
outs,4
outn,5
deal1,3
stri,8
nletter,4
strupr,6
char_cnt,4
1101,1
opl,2
1011,1
als,6
aln,5
zipc,4
zipi,5
currChar,15
lastChar,9
lastCount,5
yasuo,1
errer,1
??,1
follow,19
printc,2
zushu,5
aaabbbcccd,1
aAABBbBCCCaaaaa,1
AAAAAAAAAAAAAAAAAAAAAAAaaaaaaaaaaaaaAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
AAaaCCCBBBDDDDAANN,1
c6,5
AAAAAAAAAAAAAAAAAABC,1
c7,5
BCAAAAAAAAAAAAAAAAAA,1
chartonum,4
lonth,3
charCurrent,6
charNext,4
yasuohou,3
lettercount,10
%c%c%d,1
UpperCase,5
first_letter,4
letterCount,2
MAXLENGTH,4
outChar,4
outNum,4
nowChar,6
lastQ,6
MT,5
DLTA,1
samechar,4
samecount,4
NOT,478
FOUND,410
know,109
beKnown,3
29999,6
19000,1
FOUND\n,70
65534,2
88888,3
burenshi,1
ziji,2
renshi,12
beknown,35
famous,15
count,2
knowshim,4
heknows,4
renren,6
qun,3
cel,5
question,1
beloved,4
ques,7
cele,1
szi,4
known,47
knownum,8
inDegree,5
outDegree,5
Qsort,26
except,10
mingren,18
note,5
recognize,2
outd,5
rela1,3
rela2,4
Ren1,4
Ren2,4
shml,5
they,3
1000005,2
vb,6
much,4
person2,8
exclusion,6
refCount,6
mingliu,15
mingliushu,3
maxone,4
celebrity,8
knowedBy,5
knows,5
knowed,8
flag_a,6
knowcount,5
knowncount,5
knowother,5
shehui,1
1000100,1
countf,14
man0,4
oud,3
NOT?FOUND,1
icount,4
knowme,4
elite,5
N0T,1
bknown,4
welknownnum,4
Person,4
beasked,4
c_in,1
c_out,1
be_known,3
renshita,4
tarenshi,4
hear,5
11101,1
10030,2
10020,1
FIUND,1
whoknow,3
knowwho,3
beiren,4
Flag1,4
Flag2,4
fam1,3
fam2,3
0x1f,2
read_data,2
free_data,2
candidate,8
9001,2
r_matrix,10
vip,8
not_found,3
qtt,5
odds,10
InitData,1
PrintData,2
piInput,6
piOdd,12
nOdds,6
ul,4
jsz,29
zhan,13
Sz,10
js1,8
maxlndex,14
num_odd,9
zonghe,6
zhengzhengshu,8
Bubble,4
wh,25
zjz,4
